sample_type,sample_subtype,campus,pisco_classcode,orig_classcode,crane_code,genus,species,common_name,max_total_length,notes,size_cutoff,LOOKED1999,LOOKED2000,LOOKED2001,LOOKED2002,LOOKED2003,LOOKED2004,LOOKED2005,LOOKED2006,LOOKED2007,LOOKED2008,LOOKED2009,LOOKED2010,LOOKED2011,LOOKED2012,LOOKED2013,LOOKED2014,LOOKED2015,LOOKED2016,LOOKED2017,LOOKED2018,LOOKED2019,LOOKED2020,LOOKED2021,LOOKED2022,LOOKED2023,LOOKED2024,Taxonomic_source,AphiaID,ScientificName,Kingdom,Phylum,Class,Order,Family
SWATH,ALGAE,UCSC,NERLUEJUV,NERLUEJUV,,Nereocystis,luetkeana,Nereocystis luetkeana juvenile (<1m stipe),,"Added in 2023 to measure kelp recruitment - NERLUE juvenile between the size at which it develops to the point of being identifyable to species, and 1m stipe length cutoff of adult NERLUE","<1m, stipe height",,,,,,,,,,,,,,,,,,,,,,,,,X,X,WoRMS,240752,Nereocystis luetkeana,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae
SWATH,ALGAE,HSU,NERLUEJUV,NERLUEJUV,,Nereocystis,luetkeana,Nereocystis luetkeana juvenile (<1m stipe),,"Added in 2023 to measure kelp recruitment - NERLUE juvenile between the size at which it develops to the point of being identifyable to species, and 1m stipe length cutoff of adult NERLUE","<1m, stipe height",,,,,,,,,,,,,,,,,,,,,,,,,X,X,WoRMS,240752,Nereocystis luetkeana,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae
SWATH,ALGAE,UCSB,PELPOR,PELPOR,,Pelagophycus,porra,Elkhorn Kelp,,,">30cm, total height",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,372700,Pelagophycus porra,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae
SWATH,ALGAE,VRG,PELPOR,Pelagophycus porra,,Pelagophycus,porra,Elkhorn Kelp,,,">30cm, total height",,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,372700,Pelagophycus porra,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae
SWATH,ALGAE,HSU,PLEGAR,PLEGAR,,Pleurophycus,gardneri,Pleurophycus,,,">30cm, stipe height",,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,WoRMS,372517,Pleurophycus gardneri,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae
SWATH,ALGAE,HSU,PLEGARJUV,PLEGARJUV,,Pleurophycus,gardneri,"Pleurophycus,  juvenile (<30cm stipe)",,Added in 2023 to measure kelp recruitment - Pterygophora recruit between the size at which it becomes identifyable to species and the point when it reaches 30cm stipe length,"<30cm, stipe height",,,,,,,,,,,,,,,,,,,,,,,,,X,X,WoRMS,372517,Pleurophycus gardneri,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae
SWATH,ALGAE,UCSC,PLEGAR,PLEGAR,,Pleurophycus,gardneri,Pleurophycus,,,">30cm, stipe height",,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,372517,Pleurophycus gardneri,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae
SWATH,ALGAE,HSU,PTECALAD,PTECALAD,PTECAL,Pterygophora,californica,Pterygophora,,adult stipe height > 30cm.,">30cm, stipe height",,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,WoRMS,240750,Pterygophora californica,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae
SWATH,ALGAE,UCSB,PTECALAD,PTECALAD,PTECAL,Pterygophora,californica,winged kelp,,,">30cm, stipe height",,,,,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,WoRMS,240750,Pterygophora californica,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae
SWATH,ALGAE,UCSC,PTECALAD,PTECAL,PTECAL,Pterygophora,californica,Pterygophora,,adult stipe height > 30cm. ,">30cm, stipe height",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,240750,Pterygophora californica,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae
SWATH,ALGAE,UCSC,PTECALAD,PTECALAD,PTECAL,Pterygophora,californica,Pterygophora,,adult stipe height > 30cm. ,">30cm, stipe height",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,240750,Pterygophora californica,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae
SWATH,ALGAE,UCSC,PTECALJUV,PTECALJUV,,Pterygophora,californica,"Pterygophora,  juvenile (<30cm stipe)",,Added in 2023 to measure kelp recruitment - Pterygophora recruit between the size at which it becomes identifyable to species and the point when it reaches 30cm stipe length,"<30cm, stipe height",,,,,,,,,,,,,,,,,,,,,,,,,X,X,WoRMS,240750,Pterygophora californica,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae
SWATH,ALGAE,HSU,PTECALJUV,PTECALJUV,,Pterygophora,californica,"Pterygophora,  juvenile (<30cm stipe)",,Added in 2023 to measure kelp recruitment - Pterygophora recruit between the size at which it becomes identifyable to species and the point when it reaches 30cm stipe length,"<30cm, stipe height",,,,,,,,,,,,,,,,,,,,,,,,,X,X,WoRMS,240750,Pterygophora californica,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae
SWATH,ALGAE,UCSB,PTECALADSUB,PTECALADSUB,,Pterygophora,californica,winged kelp,,"This also includes individuals with stipe height >30cm, double counted as PTECALTAD. ",">30cm, total height",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,240750,Pterygophora californica,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae
SWATH,ALGAE,UCSB,PTECALADSUB,PTECALAD+SUB,,Pterygophora,californica,winged kelp,,"This also includes individuals with stipe height >30cm, double counted as PTECALTAD. ",">30cm, total height",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,240750,Pterygophora californica,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae
SWATH,ALGAE,VRG,PTECALADSUB,Pterygophora californica,PTECAL,Pterygophora,californica,Pterygophora,,"This also includes individuals with stipe height >30cm, double counted as PTECALTAD",">30cm, total height",,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,240750,Pterygophora californica,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae
SWATH,ALGAE,UCSC,SACLAT,SACLAT,,Saccharina,latissima,Sea Belt,,,">10cm, blade width",,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,234483,Saccharina latissima,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae
SWATH,ALGAE,UCSC,SACLAT,LAMSAC,,Saccharina,latissima,Sea Belt,,,">10cm, blade width",,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,234483,Saccharina latissima,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae
SWATH,ALGAE,VRG,SACLAT,Laminaria saccharina,,Saccharina,latissima,Sea Belt,,,">10cm, blade width",,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,234483,Saccharina latissima,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae
SWATH,ALGAE,VRG,SARAGA,Sargassum agardhianum,,Sargassum,agardhianum,Sargassum,,,adult (upright),,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,494906,Sargassum agardhianum,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae
SWATH,ALGAE,VRG,SARHOR,Sargassum horneri,,Sargassum,horneri,Invasive Sargassum,,,adult (upright),,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,494853,Sargassum horneri,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae
SWATH,ALGAE,VRG,SARMUT,Sargassum muticum,,Sargassum,muticum,Sargassum,,,adult (upright),,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,494791,Sargassum muticum,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae
SWATH,ALGAE,VRG,SARPAL,Sargassum palmeri,,Sargassum,palmeri,Sargassum,,,adult (upright),,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,494907,Sargassum palmeri,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae
SWATH,ALGAE,VRG,SARSPP,Sargassum sp,,Sargassum,spp,Sargassum,,,adult (upright),,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,144132,Sargassum,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae
SWATH,ALGAE,VRG,STEDIOAD,Stephanocystis dioica,,Stephanocystis,dioica,Fucoid Algae,,,">6cm, diameter",,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,624317,Stephanocystis dioica,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae
SWATH,ALGAE,HSU,STEOSMAD,STEOSM,CYSOSM,Stephanocystis,osmundacea,chain-bladder kelp adult,,,">6cm, diameter",,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,WoRMS,502165,Stephanocystis osmundacea,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae
SWATH,ALGAE,UCSB,STEOSMAD,CYSOSM,CYSOSM,Stephanocystis,osmundacea,chain-bladder kelp adult,,,">6cm, diameter",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,502165,Stephanocystis osmundacea,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae
SWATH,ALGAE,UCSB,STEOSMAD,CYSOSMAD,CYSOSM,Stephanocystis,osmundacea,chain-bladder kelp adult,,,">6cm, diameter",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,502165,Stephanocystis osmundacea,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae
SWATH,ALGAE,UCSB,STEOSMAD,CYSOS_,CYSOSM,Stephanocystis,osmundacea,chain-bladder kelp adult,,,">6cm, diameter",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,502165,Stephanocystis osmundacea,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae
SWATH,ALGAE,UCSB,STEOSMAD,STEOSMAD,CYSOSM,Stephanocystis,osmundacea,chain-bladder kelp adult,,,">6cm, diameter",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,502165,Stephanocystis osmundacea,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae
SWATH,ALGAE,UCSC,STEOSMAD,STEOSMAD,CYSOSM,Stephanocystis,osmundacea,chain-bladder kelp adult,,Adult diameter > 6cm. ,">6cm, diameter",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,502165,Stephanocystis osmundacea,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae
SWATH,ALGAE,UCSC,STEOSMAD,CYSOSMAD,CYSOSM,Stephanocystis,osmundacea,chain-bladder kelp adult,,Adult diameter > 6cm. ,">6cm, diameter",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,502165,Stephanocystis osmundacea,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae
SWATH,ALGAE,UCSC,STEOSMAD,CYSOSM,CYSOSM,Stephanocystis,osmundacea,chain-bladder kelp adult,,Adult diameter > 6cm. ,">6cm, diameter",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,502165,Stephanocystis osmundacea,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae
SWATH,ALGAE,VRG,STEOSMAD,Stephanocystis osmundacea,CYSOSM,Stephanocystis,osmundacea,chain-bladder kelp adult,,,">6cm, diameter",,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,502165,Stephanocystis osmundacea,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae
SWATH,ALGAE,HSU,UNDPIN,UNDPIN,,Undaria,pinnatifida,Undaria,,,all sizes,,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,WoRMS,145721,Undaria pinnatifida,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae
SWATH,ALGAE,UCSB,UNDPIN,UNDPIN,,Undaria,pinnatifida,Undaria,,First observed in Northern Channel Islands in 2016. ,all sizes,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,145721,Undaria pinnatifida,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae
SWATH,ALGAE,UCSC,UNDPIN,UNDPIN,,Undaria,pinnatifida,Undaria,,,all sizes,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,145721,Undaria pinnatifida,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae
SWATH,ALGAE,VRG,UNDPIN,Undaria pinnatifida,,Undaria,pinnatifida,Undaria,,First observed in Northern Channel Islands in 2016,all sizes,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,145721,Undaria pinnatifida,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae
SWATH,INVERT,VRG,ACALUT,Acanthodoris lutea,,Acanthodoris,lutea,Nudibranch,,,">2.5cm, longest dimension",,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,535686,Acanthodoris lutea,Animalia,Mollusca,Gastropoda,Nudibranchia,Onchidorididae
SWATH,INVERT,VRG,ACARHO,Acanthodoris rhodoceras,,Acanthodoris,rhodoceras,Nudibranch,,,">2.5cm, longest dimension",,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,535687,Acanthodoris rhodoceras,Animalia,Mollusca,Gastropoda,Nudibranchia,Onchidorididae
SWATH,INVERT,VRG,ACTBRA,Actinostella bradleyi,,Actinostella,bradleyi,Anemone,,,">2.5cm, longest dimension",,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,410971,Actinostella bradleyi,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae
SWATH,INVERT,HSU,ANEM,ANEM,,,,Anemone,,,">2.5cm, longest dimension",,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,WoRMS,1360,Actiniaria,Animalia,Cnidaria,Anthozoa,Actiniaria,
SWATH,INVERT,HSU,ANTART,ANTART,,Anthopleura,artemisia,Moonglow Anemone,,,">2.5cm, longest dimension",,,,,,,,,,,,,,,,,,,,X,X,X,X,X,X,X,WoRMS,283337,Anthopleura artemisia,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae
SWATH,INVERT,UCSC,ANTART,ANTART,,Anthopleura,artemisia,Moonglow Anemone,,,">2.5cm, longest dimension",,,,,,,,,,,,,,,,,,,,,,,,,,,WoRMS,283337,Anthopleura artemisia,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae
SWATH,INVERT,VRG,ANTART,Anthopleura artemisia,,Anthopleura,artemisia,Moonglow Anemone,,,">2.5cm, longest dimension",,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,283337,Anthopleura artemisia,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae
SWATH,INVERT,VRG,ANTBAR,Janolus barbarensis,,Antiopella,barbarensis,Nudibranch,,,">2.5cm, longest dimension",,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,575288,Antiopella barbarensis,Animalia,Mollusca,Gastropoda,Nudibranchia,Janolidae
SWATH,INVERT,UCSC,ANTELE,ANTELE,ANTELE,Anthopleura,elegantissima,Aggregating Anemone,,,">2.5cm, longest dimension",,X,X,X,,X,,,,,,,,,,,,,,,,,,,,,WoRMS,283347,Anthopleura elegantissima,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae
SWATH,INVERT,VRG,ANTELE,Anthopleura elegantissima,ANTELE,Anthopleura,elegantissima,Aggregating Anemone,,,">2.5cm, longest dimension",,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,283347,Anthopleura elegantissima,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae
SWATH,INVERT,HSU,ANTSOL,ANTSOL,ANTSOL,Anthopleura,sola,Sunburst Anemone,,,">2.5cm, longest dimension",,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,WoRMS,240753,Anthopleura sola,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae
SWATH,INVERT,UCSB,ANTSOL,ANTSOL,ANTSOL,Anthopleura,sola,Sunburst Anemone,,This species group was split in 2000 from Anthopleura spp. ,">2.5cm, longest dimension",,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,240753,Anthopleura sola,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae
SWATH,INVERT,UCSC,ANTSOL,ANTSOL,ANTSOL,Anthopleura,sola,Sunburst Anemone,,This species group was split in 2000 from Anthopleura spp. ,">2.5cm, longest dimension",,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,240753,Anthopleura sola,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae
SWATH,INVERT,VRG,ANTSOL,Anthopleura sola,ANTSOL,Anthopleura,sola,Sunburst Anemone,,,">2.5cm, longest dimension",,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,240753,Anthopleura sola,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae
SWATH,INVERT,HSU,ANTSPP,ANTSPP,,Anthopleura,spp,Unidentified Anemone,,,">2.5cm, longest dimension",,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,WoRMS,100696,Anthopleura,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae
SWATH,INVERT,UCSB,ANTSPP,ANTSPP,,Anthopleura,spp,Unidentified Anemone,,"After 1999, species were ID'd and counted separately. This species group was split in 2000 into A. sola and A. xanthagrammica",">2.5cm, longest dimension",X,,,,,,X,,,,,,,,,,,,,,,,,,,,WoRMS,100696,Anthopleura,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae
SWATH,INVERT,UCSC,ANTSPP,ANTSPP,,Anthopleura,spp,Unidentified Anemone,,This species group was split in 2000 into A. sola and A. xanthagrammica,">2.5cm, longest dimension",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,100696,Anthopleura,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae
SWATH,INVERT,HSU,ANTXAN,ANTXAN,ANTXAN,Anthopleura,xanthogrammica,Giant Green Anemone,,,">2.5cm, longest dimension",,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,WoRMS,283377,Anthopleura xanthogrammica,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae
SWATH,INVERT,UCSB,ANTXAN,ANTXAN,ANTXAN,Anthopleura,xanthogrammica,Giant Green Anemone,,This species group was split in 2000 from Anthopleura spp. ,">2.5cm, longest dimension",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,283377,Anthopleura xanthogrammica,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae
SWATH,INVERT,UCSC,ANTXAN,ANTXAN,ANTXAN,Anthopleura,xanthogrammica,Giant Green Anemone,,This species group was split in 2000 from Anthopleura spp. ,">2.5cm, longest dimension",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,283377,Anthopleura xanthogrammica,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae
SWATH,INVERT,VRG,ANTXAN,Anthopleura xanthogrammica,ANTXAN,Anthopleura,xanthogrammica,Giant Green Anemone,,,">2.5cm, longest dimension",,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,283377,Anthopleura xanthogrammica,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae
SWATH,INVERT,VRG,APAPRI,Flabellina pricei,,Flabellina,pricei,Nudibranch,,,">2.5cm, longest dimension",,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,1047455,Apata pricei,Animalia,Mollusca,Gastropoda,Nudibranchia,Flabellinidae
SWATH,INVERT,HSU,APLCAL,APLCAL,APLCAL,Aplysia,californica,California Brown Sea Hare,,,">2.5cm, longest dimension",,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,WoRMS,240765,Aplysia californica,Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae
SWATH,INVERT,UCSB,APLCAL,APLCAL,APLCAL,Aplysia,californica,California Brown Sea Hare,,,">2.5cm, longest dimension",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,240765,Aplysia californica,Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae
SWATH,INVERT,UCSC,APLCAL,APLCAL,APLCAL,Aplysia,californica,California Brown Sea Hare,,,">2.5cm, longest dimension",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,240765,Aplysia californica,Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae
SWATH,INVERT,VRG,APLCAL,Aplysia californica,APLCAL,Aplysia,californica,California Brown Sea Hare,,,">2.5cm, longest dimension",,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,240765,Aplysia californica,Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae
SWATH,INVERT,UCSB,APLVAC,APLVAC,,Aplysia,vaccaria,Black Sea Hare,,,">2.5cm, longest dimension",,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,568031,Aplysia vaccaria,Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae
SWATH,INVERT,UCSC,APLVAC,APLVAC,,Aplysia,vaccaria,Black Sea Hare,,,">2.5cm, longest dimension",,,,,,,,,,,,,,,,,,,,,,X,X,X,X,X,WoRMS,568031,Aplysia vaccaria,Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae
SWATH,INVERT,VRG,APLVAC,Aplysia vaccaria,,Aplysia,vaccaria,Black Sea Hare,,,">2.5cm, longest dimension",,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,568031,Aplysia vaccaria,Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae
SWATH,INVERT,HSU,APOCAL,APOCAL,PARCAL,Apostichopus,californicus,California Sea Cucumber,,,">2.5cm, longest dimension",,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,WoRMS,529363,Apostichopus californicus,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae
SWATH,INVERT,UCSB,APOCAL,PARCAL,PARCAL,Apostichopus,californicus,California Sea Cucumber,,This species was grouped as Apostichopus spp. prior to 2001,">2.5cm, longest dimension",,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,529363,Apostichopus californicus,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae
SWATH,INVERT,UCSB,APOCAL,APOCAL,PARCAL,Apostichopus,californicus,California Sea Cucumber,,This species was grouped as Apostichopus spp. prior to 2001,">2.5cm, longest dimension",,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,529363,Apostichopus californicus,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae
SWATH,INVERT,UCSC,APOCAL,PARCAL,PARCAL,Apostichopus,californicus,California Sea Cucumber,,This species was grouped as Apostichopus spp. prior to 2001,">2.5cm, longest dimension",,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,529363,Apostichopus californicus,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae
SWATH,INVERT,UCSC,APOCAL,APOCAL,PARCAL,Apostichopus,californicus,California Sea Cucumber,,This species was grouped as Apostichopus spp. prior to 2001,">2.5cm, longest dimension",,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,529363,Apostichopus californicus,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae
SWATH,INVERT,VRG,APOCAL,Parastichopus californicus,PARCAL,Apostichopus,californicus,California Sea Cucumber,,,">2.5cm, longest dimension",,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,529363,Apostichopus californicus,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae
SWATH,INVERT,VRG,APOCAL,Apostichopus californicus,PARCAL,Apostichopus,californicus,California Sea Cucumber,,,">2.5cm, longest dimension",,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,529363,Apostichopus californicus,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae
SWATH,INVERT,HSU,APOPAR,APOPAR,PARPAR,Apostichopus,parvimensis,Warty Sea Cucumber,,,">2.5cm, longest dimension",,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,WoRMS,529435,Apostichopus parvimensis,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae
SWATH,INVERT,UCSB,APOPAR,PARPAR,PARPAR,Apostichopus,parvimensis,Warty Sea Cucumber,,This species was grouped as Apostichopus spp. prior to 2000,">2.5cm, longest dimension",,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,529435,Apostichopus parvimensis,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae
SWATH,INVERT,UCSB,APOPAR,APOPAR,PARPAR,Apostichopus,parvimensis,Warty Sea Cucumber,,This species was grouped as Apostichopus spp. prior to 2000,">2.5cm, longest dimension",,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,529435,Apostichopus parvimensis,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae
SWATH,INVERT,UCSC,APOPAR,PARPAR,PARPAR,Apostichopus,parvimensis,Warty Sea Cucumber,,This species was grouped as Apostichopus spp. prior to 2001,">2.5cm, longest dimension",,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,529435,Apostichopus parvimensis,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae
